,id,date,store_nbr,item_nbr,unit_sales,onpromotion,class,outlier_flag,holiday_flag,expanding_mean,lag_7,lag_30,rolling_std_7,lag_1,lag_2,lag_12,rolling_mean_7,dcoilwtico
1026,19555625,2014-02-26,51,106716,1.0,0.0,1032,0,0,3.852193264068198,6.0,1.0,1.7994708216848705,2.0,2.0,8.0,3.2857142857142856,102.93
1028,19577486,2014-02-27,24,106716,9.0,0.0,1032,0,0,3.8621890053030175,6.0,3.0,2.690370836538196,1.0,2.0,2.0,3.7142857142857135,102.68
1030,19579704,2014-02-27,26,106716,2.0,0.0,1032,0,0,3.858580111881887,4.0,2.0,2.7602622373694143,9.0,1.0,3.0,3.4285714285714284,102.68
1032,19580451,2014-02-27,27,106716,3.0,0.0,1032,0,0,3.85691941534053,3.0,7.0,2.7602622373694143,2.0,9.0,2.0,3.4285714285714284,102.68
1034,19581492,2014-02-27,28,106716,4.0,0.0,1032,0,0,3.857195632685432,5.0,6.0,2.6903708365381944,3.0,2.0,3.0,3.2857142857142856,102.68
1036,19582476,2014-02-27,30,106716,2.0,0.0,1032,0,0,3.8536172210617607,2.0,6.0,2.6903708365381944,4.0,3.0,2.0,3.2857142857142856,102.68
1039,19585516,2014-02-27,34,106716,6.0,0.0,1032,0,0,3.857744880252026,2.0,4.0,2.794552524023087,2.0,4.0,2.0,3.857142857142857,102.68
1041,19586529,2014-02-27,35,106716,2.0,0.0,1032,0,0,3.8541791511152663,1.0,3.0,2.6457513110645903,6.0,2.0,3.0,4.0,102.68
1043,19587105,2014-02-27,36,106716,9.0,0.0,1032,0,0,3.864037045461789,9.0,5.0,2.6457513110645903,2.0,6.0,3.0,4.0,102.68
1045,19626311,2014-02-28,24,106716,4.0,0.0,1032,0,0,3.864297012870084,2.0,2.0,2.497617912751116,9.0,2.0,7.0,4.285714285714286,102.88
1047,19628773,2014-02-28,26,106716,3.0,0.0,1032,0,0,3.8626475910897975,3.0,1.0,2.497617912751116,4.0,9.0,6.0,4.285714285714286,102.88
1049,19629634,2014-02-28,27,106716,3.0,0.0,1032,0,0,3.861004452821055,4.0,5.0,2.544836041121408,3.0,4.0,6.0,4.142857142857143,102.88
1051,19630684,2014-02-28,28,106716,4.0,0.0,1032,0,0,3.8612687029107486,2.0,5.0,2.3704530408864097,3.0,3.0,2.0,4.428571428571429,102.88
1053,19631724,2014-02-28,30,106716,1.0,0.0,1032,0,0,3.855839350533309,6.0,4.0,2.563479777846622,4.0,3.0,3.0,3.7142857142857135,102.88
1055,19633432,2014-02-28,32,106716,2.0,0.0,1032,0,0,3.852324503278511,2.0,7.0,2.563479777846622,1.0,4.0,3.0,3.7142857142857135,102.88
1057,19634855,2014-02-28,34,106716,12.0,0.0,1032,0,0,3.867726536353599,9.0,2.0,3.625307868699863,2.0,1.0,1.0,4.142857142857143,102.88
1059,19635898,2014-02-28,35,106716,3.0,0.0,1032,0,0,3.866089316473687,4.0,5.0,3.651483716701107,12.0,2.0,5.0,4.0,102.88
1061,19636541,2014-02-28,36,106716,13.605467546210788,0.0,1032,0,0,3.884430895060762,3.0,10.0,5.085879391102743,3.0,12.0,1.0,5.515066792315827,102.88
1063,19653952,2014-02-28,51,106716,7.0,0.0,1032,0,0,3.8902872279647833,3.0,5.0,4.979805325191284,13.605467546210788,3.0,1.0,6.086495363744398,102.88
1065,19684632,2014-03-01,24,106716,10.0,0.0,1032,0,0,3.90175010370969,4.0,1.0,5.076251322794394,7.0,13.605467546210788,3.0,6.943638220887256,102.88
1067,19687896,2014-03-01,26,106716,6.0,0.0,1032,0,0,3.9056794106315817,1.0,5.0,4.4083661783161405,10.0,7.0,6.0,7.6579239351729695,102.88
1069,19689269,2014-03-01,27,106716,5.0,0.0,1032,0,0,3.9077248696771294,2.0,4.0,3.880912613376263,6.0,10.0,3.0,8.0864953637444,102.88
1071,19690828,2014-03-01,28,106716,6.0,0.0,1032,0,0,3.9116283680545982,12.0,3.0,3.518143058917431,5.0,6.0,1.0,7.229352506601542,102.88
1073,19692345,2014-03-01,30,106716,4.0,0.0,1032,0,0,3.9117929334772152,3.0,6.0,3.333227198526807,6.0,5.0,4.0,7.372209649458684,102.88
1075,19694788,2014-03-01,32,106716,1.0,0.0,1032,0,0,3.906380678954024,13.605467546210788,6.0,2.760262237369421,4.0,6.0,4.0,5.571428571428571,102.88
1077,19696923,2014-03-01,34,106716,7.0,0.0,1032,0,0,3.912120232425352,7.0,4.0,2.760262237369421,1.0,4.0,6.0,5.571428571428571,102.88
1079,19698335,2014-03-01,35,106716,9.0,0.0,1032,0,0,3.9215422319949353,10.0,3.0,2.5071326821120383,7.0,1.0,4.0,5.428571428571429,102.88
1081,19699387,2014-03-01,36,106716,13.605467546210788,0.0,1032,0,0,3.9394422787864616,6.0,5.0,3.999709989333397,9.0,7.0,3.0,6.515066792315827,102.88
1083,19723268,2014-03-01,51,106716,9.0,0.0,1032,0,0,3.948779101150324,5.0,2.0,4.032778846907744,13.605467546210788,9.0,3.0,7.086495363744398,102.88
1085,19752065,2014-03-02,24,106716,4.0,0.0,1032,1,1,3.948873430614136,6.0,2.0,4.190353689366972,9.0,13.605467546210788,7.0,6.800781078030113,102.88
1087,19755083,2014-03-02,26,106716,8.0,0.0,1032,1,1,3.956320354454919,4.0,1.0,4.013776719873549,4.0,9.0,4.0,7.372209649458684,102.88
1089,19756287,2014-03-02,27,106716,1.0,0.0,1032,1,1,3.95089591343757,1.0,9.0,4.01377671987355,8.0,4.0,2.0,7.372209649458684,102.88
1091,19757789,2014-03-02,28,106716,4.0,0.0,1032,1,1,3.9509858476620434,7.0,2.0,4.215249398573213,1.0,8.0,2.0,6.943638220887256,102.88
1093,19759229,2014-03-02,30,106716,1.0,0.0,1032,1,1,3.945590992364672,9.0,3.0,4.628990518899519,4.0,1.0,2.0,5.800781078030113,102.88
1095,19761420,2014-03-02,32,106716,1.0,0.0,1032,1,1,3.940215826320211,13.605467546210788,4.0,3.366501646120693,1.0,4.0,8.0,4.0,102.88
1097,19763340,2014-03-02,34,106716,6.0,0.0,1032,1,1,3.943967710060976,9.0,2.0,2.760262237369416,1.0,1.0,4.0,3.571428571428572,102.88
1099,19764630,2014-03-02,35,106716,10.0,0.0,1032,1,1,3.954978677860865,4.0,6.0,3.6903993847614416,6.0,1.0,5.0,4.428571428571429,102.88
1101,19765649,2014-03-02,36,106716,13.0,0.0,1032,1,1,3.971394324543513,8.0,2.0,4.810702354423641,10.0,6.0,11.0,5.142857142857143,102.88
1103,19787896,2014-03-02,51,106716,3.0,0.0,1032,1,1,3.9696345522164416,1.0,9.0,4.577377082170637,13.0,10.0,4.0,5.428571428571429,102.88
1105,19816407,2014-03-03,24,106716,3.0,0.0,1032,0,1,3.967881144346249,4.0,4.0,4.644505202002533,3.0,13.0,5.0,5.285714285714286,105.34
1106,19820314,2014-03-03,27,106716,5.0,0.0,1032,0,1,3.9697441747716167,1.0,3.0,4.259443290250167,3.0,3.0,1.0,5.857142857142857,105.34
1108,19821745,2014-03-03,28,106716,2.0,0.0,1032,0,1,3.9661950861684248,1.0,3.0,4.082482904638634,5.0,3.0,13.0,6.0,105.34
1110,19823069,2014-03-03,30,106716,1.0,0.0,1032,0,1,3.96086020291992,6.0,4.0,4.498677054212188,2.0,5.0,3.0,5.285714285714286,105.34
1112,19825038,2014-03-03,32,106716,3.0,0.0,1032,0,1,3.959135139718987,10.0,1.0,4.029651999626672,1.0,2.0,3.0,4.285714285714286,105.34
1114,19826745,2014-03-03,34,106716,5.0,0.0,1032,0,1,3.96100048893096,13.0,2.0,1.4638501094227947,3.0,1.0,3.0,3.142857142857143,105.34
1116,19827954,2014-03-03,35,106716,4.0,0.0,1032,0,1,3.961070255498168,3.0,12.0,1.496026483086187,5.0,3.0,12.0,3.2857142857142856,105.34
1118,19828871,2014-03-03,36,106716,4.0,0.0,1032,0,1,3.961139772899064,3.0,3.0,1.5118578920369052,4.0,5.0,3.0,3.4285714285714284,105.34
1120,19850632,2014-03-03,51,106716,1.0,0.0,1032,0,1,3.955861448883201,5.0,13.605467546210788,1.57359158493888,4.0,4.0,8.0,2.857142857142857,105.34
1122,19880028,2014-03-04,24,106716,1.0,0.0,1032,0,1,3.9506019089385687,2.0,7.0,1.704336206492687,1.0,4.0,5.0,2.7142857142857144,103.64
1124,19882799,2014-03-04,26,106716,2.0,0.0,1032,0,1,3.9471372519067054,1.0,10.0,1.5735915849388802,1.0,1.0,2.0,2.857142857142857,103.64
1126,19883940,2014-03-04,27,106716,5.0,0.0,1032,0,1,3.9490040298288576,3.0,6.0,1.7728105208558325,2.0,1.0,2.0,3.142857142857143,103.64
1128,19885454,2014-03-04,28,106716,3.0,0.0,1032,0,1,3.947324376678718,5.0,5.0,1.5735915849388802,5.0,2.0,4.0,2.857142857142857,103.64
1131,19888988,2014-03-04,32,106716,1.0,0.0,1032,0,1,3.9421170897941264,4.0,6.0,1.618347187425366,3.0,5.0,6.0,2.4285714285714284,103.64
1133,19890700,2014-03-04,34,106716,5.0,0.0,1032,0,1,3.943982844485848,4.0,4.0,1.812653934349925,1.0,3.0,2.0,2.571428571428572,103.64
1135,19891922,2014-03-04,35,106716,1.0,0.0,1032,0,1,3.938799776097668,1.0,1.0,1.812653934349925,5.0,1.0,3.0,2.571428571428572,103.64
1137,19892729,2014-03-04,36,106716,3.0,0.0,1032,0,1,3.937149864364632,1.0,7.0,1.676163419695046,1.0,5.0,2.0,2.857142857142857,103.64
1140,19944798,2014-03-05,24,106716,2.0,0.0,1032,0,0,3.933751355830659,2.0,9.0,1.676163419695046,3.0,1.0,5.0,2.857142857142857,101.75
1142,19947786,2014-03-05,26,106716,2.0,0.0,1032,0,0,3.930364751004336,5.0,13.605467546210788,1.3972762620115349,2.0,3.0,2.0,2.4285714285714284,101.75
1143,19948886,2014-03-05,27,106716,9.0,0.0,1032,0,0,3.939227749691391,3.0,9.0,2.8702082220799285,2.0,2.0,9.0,3.2857142857142856,101.75
1146,19951669,2014-03-05,30,106716,3.0,0.0,1032,0,0,3.937588608766973,1.0,4.0,2.69920623252731,9.0,2.0,5.0,3.571428571428572,101.75
1148,19953854,2014-03-05,32,106716,3.0,0.0,1032,0,0,3.935955179134975,5.0,8.0,2.6276913640612154,3.0,9.0,1.0,3.2857142857142856,101.75
1150,19955713,2014-03-05,34,106716,13.0,0.0,1032,0,0,3.951718735345175,1.0,1.0,4.281744192888377,3.0,3.0,3.0,5.0,101.75
1152,19957024,2014-03-05,35,106716,7.0,0.0,1032,0,0,3.957010890318534,3.0,4.0,4.23702501200795,13.0,3.0,2.0,5.571428571428571,101.75
1154,19957855,2014-03-05,36,106716,12.0,0.0,1032,0,0,3.970950212865642,2.0,1.0,4.509249752822899,7.0,13.0,7.0,7.0,101.75
1156,19980455,2014-03-05,51,106716,5.0,0.0,1032,0,0,3.972730575819162,2.0,1.0,4.076646614442766,12.0,7.0,6.0,7.428571428571429,101.75
1158,20010161,2014-03-06,24,106716,2.0,0.0,1032,0,0,3.9693234418367456,9.0,6.0,4.466808810815724,5.0,12.0,6.0,6.428571428571429,101.82
1160,20012968,2014-03-06,26,106716,2.0,0.0,1032,0,0,3.9659280565921993,3.0,10.0,4.60848079502294,2.0,5.0,4.0,6.285714285714286,101.82
1162,20014073,2014-03-06,27,106716,2.0,0.0,1032,0,0,3.962544359420784,3.0,13.0,4.74090608177282,2.0,2.0,3.0,6.142857142857143,101.82
1164,20015410,2014-03-06,28,106716,3.0,0.0,1032,0,0,3.96089050313312,13.0,3.0,3.7289089429432183,2.0,2.0,5.0,4.714285714285714,101.82
1166,20016711,2014-03-06,30,106716,3.0,0.0,1032,0,0,3.959242320451931,7.0,3.0,3.625307868699863,3.0,2.0,2.0,4.142857142857143,101.82
1168,20018959,2014-03-06,32,106716,4.0,0.0,1032,0,0,3.959312110999102,12.0,5.0,1.154700538379243,3.0,3.0,1.0,3.0,101.82
1170,20020897,2014-03-06,34,106716,8.0,0.0,1032,0,0,3.966219269783719,5.0,2.0,2.1491969707422367,4.0,3.0,5.0,3.4285714285714284,101.82
1172,20022239,2014-03-06,35,106716,6.0,0.0,1032,0,0,3.969689885364293,2.0,1.0,2.236067977499789,8.0,4.0,5.0,4.0,101.82
1174,20023065,2014-03-06,36,106716,13.0,0.0,1032,0,0,3.9850737186089873,2.0,3.0,3.866830866792725,6.0,8.0,4.0,5.571428571428571,101.82
1176,20045259,2014-03-06,51,106716,2.0,0.0,1032,0,0,3.981697742897068,2.0,5.0,3.866830866792725,13.0,6.0,7.0,5.571428571428571,101.82
1178,20074473,2014-03-07,24,106716,3.0,0.0,1032,0,0,3.9800310234693983,3.0,4.0,3.866830866792725,2.0,13.0,2.0,5.571428571428571,102.82
1180,20077384,2014-03-07,26,106716,4.0,0.0,1032,0,0,3.980064869192332,3.0,4.0,3.7733400639347714,3.0,2.0,5.0,5.714285714285714,102.82
1182,20078441,2014-03-07,27,106716,1.0,0.0,1032,0,0,3.975022458246152,4.0,1.0,4.151878519188062,4.0,3.0,10.0,5.285714285714286,102.82
1184,20079830,2014-03-07,28,106716,2.0,0.0,1032,0,0,3.9716862716612766,8.0,1.0,4.117326918327103,1.0,4.0,5.0,4.428571428571429,102.82
1187,20083210,2014-03-07,32,106716,3.0,0.0,1032,0,0,3.9700476776112574,6.0,2.0,4.0824829046386295,2.0,1.0,1.0,4.0,102.82
1189,20085037,2014-03-07,34,106716,9.0,0.0,1032,0,0,3.978515610813932,13.0,5.0,2.636736799982308,3.0,2.0,5.0,3.4285714285714284,102.82
1191,20086363,2014-03-07,35,106716,2.0,0.0,1032,0,0,3.975190374493237,2.0,3.0,2.636736799982308,9.0,3.0,4.0,3.4285714285714284,102.82
1193,20087114,2014-03-07,36,106716,6.0,0.0,1032,0,0,3.978587706079657,3.0,1.0,2.794552524023086,2.0,9.0,3.0,3.857142857142857,102.82
1195,20109270,2014-03-07,51,106716,3.0,0.0,1032,0,0,3.976948530692589,4.0,5.0,2.811540841738191,6.0,2.0,6.0,3.7142857142857135,102.82
1197,20139837,2014-03-08,24,106716,5.0,0.0,1032,0,0,3.978659319102802,1.0,1.0,2.563479777846623,3.0,6.0,6.0,4.285714285714286,102.82
1199,20142784,2014-03-08,26,106716,7.0,0.0,1032,0,0,3.98370329352834,2.0,3.0,2.516611478423586,5.0,3.0,4.0,5.0,102.82
1201,20143931,2014-03-08,27,106716,2.0,0.0,1032,0,0,3.98039712137246,3.0,2.0,2.672612419124246,7.0,5.0,3.0,4.857142857142857,102.82
1203,20145406,2014-03-08,28,106716,13.0,0.0,1032,0,0,3.995404780072339,9.0,2.0,3.866830866792724,2.0,7.0,5.0,5.428571428571429,102.82
1205,20146786,2014-03-08,30,106716,7.0,0.0,1032,0,0,4.000395802032352,2.0,9.0,3.5790395093549665,13.0,2.0,2.0,6.142857142857143,102.82
1207,20149024,2014-03-08,32,106716,1.0,0.0,1032,0,0,3.9954200212661286,6.0,3.0,4.076646614442763,7.0,13.0,2.0,5.428571428571429,102.82
1209,20150904,2014-03-08,34,106716,5.0,0.0,1032,0,0,3.9970832331514496,3.0,3.0,3.946064947695184,1.0,7.0,1.0,5.714285714285714,102.82
1211,20152243,2014-03-08,35,106716,3.0,0.0,1032,0,0,3.995435161691695,5.0,13.0,4.076646614442763,5.0,1.0,9.0,5.428571428571429,102.82
1213,20153068,2014-03-08,36,106716,11.0,0.0,1032,0,0,4.006993849543689,7.0,7.0,4.5825756949558425,3.0,5.0,2.0,6.0,102.82
1215,20176141,2014-03-08,51,106716,2.0,0.0,1032,0,0,4.003687434635051,2.0,12.0,4.5825756949558425,11.0,3.0,3.0,6.0,102.82
1216,20206605,2014-03-09,24,106716,3.0,0.0,1032,0,0,4.002036632933348,13.0,5.0,3.4572215654165057,2.0,11.0,4.0,4.571428571428571,102.82
1218,20209345,2014-03-09,26,106716,3.0,0.0,1032,0,0,4.000391252583704,7.0,2.0,3.316624790355399,3.0,2.0,2.0,4.0,102.82
1219,20210511,2014-03-09,27,106716,6.0,0.0,1032,0,0,4.003669299710616,1.0,2.0,3.0937725468153885,3.0,3.0,6.0,4.714285714285714,102.82
1221,20212058,2014-03-09,28,106716,7.0,0.0,1032,0,0,4.008573277943495,5.0,2.0,3.21455025366432,6.0,3.0,2.0,5.0,102.82
1223,20213548,2014-03-09,30,106716,1.0,0.0,1032,0,0,4.003657308535091,3.0,3.0,3.498298906339372,7.0,6.0,9.0,4.714285714285714,102.82
1225,20215855,2014-03-09,32,106716,1.0,0.0,1032,0,0,3.99875737817859,11.0,3.0,2.3603873774083266,1.0,7.0,4.0,3.2857142857142856,102.82
1227,20217762,2014-03-09,34,106716,4.0,0.0,1032,0,0,3.998759401992632,2.0,4.0,2.299068134204438,1.0,1.0,3.0,3.571428571428572,102.82
1229,20219077,2014-03-09,35,106716,3.0,0.0,1032,0,0,3.997135402965001,3.0,8.0,2.299068134204438,4.0,1.0,3.0,3.571428571428572,102.82
1231,20219891,2014-03-09,36,106716,5.0,0.0,1032,0,0,3.99876342990824,3.0,6.0,2.3401261667248776,3.0,4.0,4.0,3.857142857142857,102.82
1233,20243013,2014-03-09,51,106716,3.0,0.0,1032,0,0,3.997144688530754,6.0,13.0,2.1491969707422367,5.0,3.0,1.0,3.4285714285714284,102.82
1235,20272170,2014-03-10,24,106716,4.0,0.0,1032,0,0,3.9971493087758505,7.0,2.0,1.527525231651941,3.0,5.0,2.0,3.0,101.39
1237,20274944,2014-03-10,26,106716,1.0,0.0,1032,0,0,3.992307387436956,1.0,3.0,1.527525231651941,4.0,3.0,12.0,3.0,101.39
1239,20275919,2014-03-10,27,106716,2.0,0.0,1032,0,0,3.989093988424961,1.0,4.0,1.3451854182690928,1.0,4.0,3.0,3.142857142857143,101.39
1241,20277313,2014-03-10,28,106716,2.0,0.0,1032,0,0,3.9858909385241152,4.0,1.0,1.3451854182690914,2.0,1.0,13.605467546210788,2.857142857142857,101.39
1243,20278569,2014-03-10,30,106716,3.0,0.0,1032,0,0,3.984305904860893,3.0,2.0,1.3451854182690914,2.0,2.0,7.0,2.857142857142857,101.39
1245,20280719,2014-03-10,32,106716,2.0,0.0,1032,0,0,3.981120823151646,5.0,3.0,0.9759000729485208,3.0,2.0,10.0,2.4285714285714284,101.39
1247,20282511,2014-03-10,34,106716,2.0,0.0,1032,0,0,3.977945950037621,3.0,9.0,0.951189731211328,2.0,3.0,6.0,2.2857142857142856,101.39
1249,20283812,2014-03-10,35,106716,1.0,0.0,1032,0,0,3.973181236517561,4.0,2.0,0.6900655593423313,2.0,2.0,5.0,1.8571428571428568,101.39
1251,20284519,2014-03-10,36,106716,5.0,0.0,1032,0,0,3.974821522082229,1.0,6.0,1.272418020560694,1.0,2.0,6.0,2.4285714285714284,101.39
1253,20306111,2014-03-10,51,106716,3.0,0.0,1032,0,0,3.9732667828125607,2.0,3.0,1.2724180205606948,5.0,1.0,4.0,2.571428571428572,101.39
1254,20334678,2014-03-11,24,106716,2.0,0.0,1032,0,0,3.970124638253942,2.0,5.0,1.2724180205606948,3.0,5.0,1.0,2.571428571428572,100.29
1256,20337398,2014-03-11,26,106716,3.0,0.0,1032,0,0,3.9685823097352553,3.0,7.0,1.2724180205606948,2.0,3.0,7.0,2.571428571428572,100.29
1258,20338369,2014-03-11,27,106716,3.0,0.0,1032,0,0,3.967044877497581,2.0,2.0,1.2535663410560092,3.0,2.0,9.0,2.7142857142857144,100.29
1260,20339738,2014-03-11,28,106716,2.0,0.0,1032,0,0,3.963927532208361,2.0,13.0,1.2535663410560092,3.0,3.0,13.605467546210788,2.7142857142857144,100.29
1262,20341022,2014-03-11,30,106716,2.0,0.0,1032,0,0,3.960820051935879,1.0,7.0,1.0690449676496885,2.0,3.0,9.0,2.857142857142857,100.29
1264,20343140,2014-03-11,32,106716,1.0,0.0,1032,0,0,3.956142611095538,5.0,1.0,0.7559289460184371,2.0,2.0,4.0,2.2857142857142856,100.29
1266,20344926,2014-03-11,34,106716,13.0,0.0,1032,0,0,3.970407370384031,3.0,5.0,4.151878519188059,1.0,2.0,8.0,3.7142857142857135,100.29
1268,20346238,2014-03-11,35,106716,3.0,0.0,1032,0,0,3.968879169800749,2.0,3.0,4.099941927579439,13.0,1.0,1.0,3.857142857142857,100.29
1270,20346976,2014-03-11,36,106716,6.0,0.0,1032,0,0,3.9720727560117535,3.0,11.0,4.15187851918806,3.0,13.0,4.0,4.285714285714286,100.29
1272,20368325,2014-03-11,51,106716,5.0,0.0,1032,0,0,3.9736864565517673,3.0,2.0,4.117326918327103,6.0,3.0,1.0,4.571428571428571,100.29
1274,20396790,2014-03-12,24,106716,2.0,0.0,1032,0,0,3.970592904112031,2.0,3.0,4.117326918327103,5.0,6.0,1.0,4.571428571428571,98.29
1276,20399648,2014-03-12,26,106716,4.0,0.0,1032,0,0,3.970638924606378,2.0,3.0,3.976119189552021,2.0,5.0,6.0,4.857142857142857,98.29
1278,20400673,2014-03-12,27,106716,3.0,0.0,1032,0,0,3.969122301286681,1.0,6.0,3.7161167647860345,4.0,2.0,10.0,5.142857142857143,98.29
1280,20402089,2014-03-12,28,106716,4.0,0.0,1032,0,0,3.969170472423519,13.0,7.0,1.3451854182690963,3.0,4.0,13.0,3.857142857142857,98.29
1282,20403321,2014-03-12,30,106716,1.0,0.0,1032,0,0,3.9645455962982488,3.0,1.0,1.718249385968447,4.0,3.0,3.0,3.571428571428572,98.29
1284,20405381,2014-03-12,32,106716,13.605467546210788,0.0,1032,0,0,3.979539254074162,6.0,1.0,4.1680322985391705,1.0,4.0,3.0,4.6579239351729695,98.29
1286,20407018,2014-03-12,34,106716,4.0,0.0,1032,0,0,3.979571025418768,5.0,4.0,4.171489545663577,13.605467546210788,1.0,5.0,4.515066792315827,98.29
1288,20408319,2014-03-12,35,106716,3.0,0.0,1032,0,0,3.978052310650676,2.0,3.0,4.087276180416373,4.0,13.605467546210788,2.0,4.6579239351729695,98.29
1290,20409065,2014-03-12,36,106716,2.0,0.0,1032,0,0,3.974990310169793,4.0,5.0,4.2090225828818735,3.0,4.0,1.0,4.372209649458684,98.29
1292,20430515,2014-03-12,51,106716,3.0,0.0,1032,0,0,3.973483369968603,3.0,3.0,4.2090225828818735,2.0,3.0,3.0,4.372209649458684,98.29
1294,20458561,2014-03-13,24,106716,7.0,0.0,1032,0,0,3.9781539203235896,4.0,4.0,4.316176055198074,3.0,2.0,5.0,4.800781078030113,98.57
1296,20461356,2014-03-13,26,106716,5.0,0.0,1032,0,0,3.9797284135126136,1.0,1.0,3.980877029140608,7.0,3.0,4.0,5.372209649458684,98.57
1298,20462391,2014-03-13,27,106716,1.0,0.0,1032,0,0,3.975144215953363,13.605467546210788,2.0,1.9880595947760085,5.0,7.0,4.0,3.571428571428572,98.57
1300,20463712,2014-03-13,28,106716,2.0,0.0,1032,0,0,3.9721102002606554,4.0,2.0,2.058663459163549,1.0,5.0,1.0,3.2857142857142856,98.57
1302,20464963,2014-03-13,30,106716,1.0,0.0,1032,0,0,3.967551749033261,3.0,3.0,2.2360679774997867,2.0,1.0,1.0,3.0,98.57
1304,20467138,2014-03-13,32,106716,1.0,0.0,1032,0,0,3.963007259371648,2.0,2.0,2.340126166724876,1.0,2.0,2.0,2.857142857142857,98.57
1306,20468907,2014-03-13,34,106716,5.0,0.0,1032,0,0,3.964592875183007,3.0,2.0,2.478478796128208,1.0,1.0,5.0,3.142857142857143,98.57
1308,20470207,2014-03-13,35,106716,1.0,0.0,1032,0,0,3.960066779190361,7.0,1.0,1.8898223650461303,5.0,1.0,3.0,2.2857142857142856,98.57
1310,20470979,2014-03-13,36,106716,3.0,0.0,1032,0,0,3.958603262758668,5.0,5.0,1.5275252316519383,1.0,5.0,1.0,2.0,98.57
1312,20520459,2014-03-14,24,106716,4.0,0.0,1032,0,0,3.958666271491151,1.0,3.0,1.618347187425368,3.0,1.0,5.0,2.4285714285714284,99.23
1314,20523396,2014-03-14,26,106716,3.0,0.0,1032,0,0,3.957209331868824,2.0,2.0,1.6183471874253683,4.0,3.0,1.0,2.571428571428572,99.23
1316,20524495,2014-03-14,27,106716,2.0,0.0,1032,0,0,3.954239363231694,1.0,3.0,1.4960264830861858,3.0,4.0,3.0,2.7142857142857144,99.23
1318,20525868,2014-03-14,28,106716,4.0,0.0,1032,0,0,3.9543086975298274,1.0,3.0,1.3451854182690943,2.0,3.0,2.0,3.142857142857143,99.23
1320,20527132,2014-03-14,30,106716,6.0,0.0,1032,0,0,3.957403540650055,5.0,2.0,1.6035674514745435,4.0,2.0,2.0,3.2857142857142856,99.23
1323,20531029,2014-03-14,34,106716,7.0,0.0,1032,0,0,3.9619996078091937,1.0,2.0,1.7728105208558371,6.0,4.0,9.0,4.142857142857143,99.23
1325,20532346,2014-03-14,35,106716,5.0,0.0,1032,0,0,3.963565219260462,3.0,1.0,1.718249385968451,7.0,6.0,3.0,4.428571428571429,99.23
1327,20533128,2014-03-14,36,106716,10.0,0.0,1032,0,0,3.9726562354965154,4.0,13.0,2.6903708365382006,5.0,7.0,3.0,5.285714285714286,99.23
1329,20554747,2014-03-14,51,106716,1.0,0.0,1032,0,0,3.968186075743889,3.0,3.0,3.055050463303896,10.0,5.0,13.0,5.0,99.23
1331,20584985,2014-03-15,24,106716,4.0,0.0,1032,0,0,3.968233844398928,2.0,6.0,2.811540841738196,1.0,10.0,7.0,5.285714285714286,99.23
1333,20588021,2014-03-15,26,106716,3.0,0.0,1032,0,0,3.966782219444807,4.0,5.0,2.9113897843110075,4.0,1.0,12.0,5.142857142857143,99.23
1335,20589308,2014-03-15,27,106716,1.0,0.0,1032,0,0,3.962340928697135,6.0,2.0,3.258688021128691,3.0,4.0,5.0,4.428571428571429,99.23
1337,20590795,2014-03-15,28,106716,5.0,0.0,1032,0,0,3.963891988594449,7.0,4.0,3.078342163598855,1.0,3.0,2.0,4.142857142857143,99.23
1339,20592205,2014-03-15,30,106716,1.0,0.0,1032,0,0,3.959468269208487,5.0,3.0,3.2586880211286897,5.0,1.0,2.0,3.571428571428572,99.23
1341,20594485,2014-03-15,32,106716,1.0,0.0,1032,0,0,3.95505773527524,10.0,4.0,1.7043362064926872,1.0,5.0,2.0,2.2857142857142856,99.23
1343,20596414,2014-03-15,34,106716,11.0,0.0,1032,0,0,3.965541280312033,1.0,1.0,3.592319850008056,1.0,1.0,3.0,3.7142857142857135,99.23
1345,20597772,2014-03-15,35,106716,3.0,0.0,1032,0,0,3.96410659787472,4.0,13.605467546210788,3.598941643369749,11.0,1.0,3.0,3.571428571428572,99.23
1347,20598668,2014-03-15,36,106716,6.0,0.0,1032,0,0,3.967127211230988,3.0,4.0,3.696845502136472,3.0,11.0,4.0,4.0,99.23
1349,20621718,2014-03-15,51,106716,4.0,0.0,1032,0,0,3.9671759116587935,1.0,3.0,3.457221565416506,6.0,3.0,8.0,4.428571428571429,99.23
1351,20652255,2014-03-16,24,106716,6.0,0.0,1032,0,0,3.9701830478841513,5.0,2.0,3.5050983275386574,4.0,6.0,6.0,4.571428571428571,99.23
1353,20655038,2014-03-16,26,106716,2.0,0.0,1032,0,0,3.9672728809005706,1.0,3.0,3.352326839390104,6.0,4.0,13.0,4.714285714285714,99.23
1355,20656300,2014-03-16,27,106716,5.0,0.0,1032,0,0,3.968796077241425,1.0,7.0,2.927700218845602,2.0,6.0,2.0,5.285714285714286,99.23
1357,20657893,2014-03-16,28,106716,6.0,0.0,1032,0,0,3.971787541045193,11.0,5.0,1.618347187425376,5.0,2.0,3.0,4.571428571428571,99.23
1359,20659373,2014-03-16,30,106716,5.0,0.0,1032,0,0,3.973299618190715,3.0,1.0,1.4638501094228027,6.0,5.0,4.0,4.857142857142857,99.23
