,id,date,store_nbr,item_nbr,unit_sales,onpromotion,class,outlier_flag,holiday_flag,expanding_mean,lag_7,lag_30,rolling_std_7,lag_1,lag_2,lag_12,rolling_mean_7,dcoilwtico
1035,19582353,2014-02-27,28,1158720,40.0,0.0,1040,0,0,39.32247761329628,45.0,7.0,22.524061208701102,9.0,1.0,11.0,23.0,102.68
1037,19583025,2014-02-27,30,1158720,12.0,0.0,1040,0,0,39.26983314776006,43.0,29.0,20.927311842478986,40.0,9.0,3.0,18.571428571428573,102.68
1038,19584637,2014-02-27,32,1158720,27.0,0.0,1040,0,0,39.2462373147836,56.0,53.0,14.010200365651238,12.0,40.0,15.0,14.428571428571429,102.68
1040,19586411,2014-02-27,34,1158720,109.0,0.0,1040,0,0,39.38012169613718,4.0,18.0,37.50047618745255,27.0,12.0,13.0,29.428571428571427,102.68
1042,19587033,2014-02-27,35,1158720,36.0,0.0,1040,0,0,39.37364636721738,8.0,91.0,36.308204503744,109.0,27.0,8.0,33.42857142857143,102.68
1044,19587965,2014-02-27,36,1158720,34.0,0.0,1040,0,0,39.36337170877146,1.0,42.0,33.42368706685185,36.0,109.0,63.0,38.142857142857146,102.68
1046,19627385,2014-02-28,24,1158720,7.0,0.0,1040,0,0,39.30160954902189,9.0,42.0,33.72154885444676,34.0,36.0,13.0,37.85714285714285,102.88
1048,19629517,2014-02-28,26,1158720,5.0,0.0,1040,0,0,39.2362731498809,40.0,3.0,35.876773226460024,7.0,34.0,92.0,32.857142857142854,102.88
1050,19630547,2014-02-28,27,1158720,3.0,0.0,1040,0,0,39.16738289674424,12.0,5.0,36.89560562296946,5.0,7.0,1.0,31.571428571428573,102.88
1052,19631599,2014-02-28,28,1158720,15.0,0.0,1040,0,0,39.12152448517547,27.0,4.0,37.418482827913245,3.0,5.0,8.0,29.857142857142858,102.88
1054,19632340,2014-02-28,30,1158720,9.0,0.0,1040,0,0,39.06447614334749,109.0,32.0,13.80648570850046,15.0,3.0,6.0,15.571428571428571,102.88
1056,19633970,2014-02-28,32,1158720,15.0,0.0,1040,0,0,39.01898564024097,36.0,24.0,10.51755901428783,9.0,15.0,3.0,12.571428571428571,102.88
1058,19635770,2014-02-28,34,1158720,149.0,0.0,1040,0,0,39.22649698808957,34.0,12.0,53.1162247654454,15.0,9.0,153.0,29.0,102.88
1060,19636470,2014-02-28,35,1158720,25.0,0.0,1040,0,0,39.19970509169016,7.0,114.0,52.30314567613529,149.0,15.0,23.0,31.571428571428573,102.88
1062,19637451,2014-02-28,36,1158720,50.0,0.0,1040,0,0,39.22000639790878,5.0,47.0,51.2477641788724,25.0,149.0,9.0,38.0,102.88
1064,19655093,2014-02-28,51,1158720,4.0,0.0,1040,0,0,39.15392758665567,3.0,33.0,51.13520826015581,50.0,25.0,54.0,38.142857142857146,102.88
1066,19685723,2014-03-01,24,1158720,4.0,0.0,1040,0,0,39.08809626158703,15.0,4.0,52.124393338938376,4.0,50.0,44.0,36.57142857142857,102.88
1068,19688836,2014-03-01,26,1158720,4.0,0.0,1040,0,0,39.022511034929856,9.0,6.0,52.59730212165043,4.0,4.0,39.0,35.857142857142854,102.88
1070,19690300,2014-03-01,27,1158720,11.0,0.0,1040,0,0,38.97023023076021,15.0,28.0,52.882619342950576,4.0,4.0,1.0,35.285714285714285,102.88
1072,19691870,2014-03-01,28,1158720,47.0,0.0,1040,0,0,38.98518324709026,149.0,7.0,20.4100815424978,11.0,4.0,9.0,20.714285714285715,102.88
1074,19693021,2014-03-01,30,1158720,21.0,0.0,1040,0,0,38.95175353845255,25.0,95.0,20.32591589923657,47.0,11.0,3.0,20.142857142857142,102.88
1076,19695458,2014-03-01,32,1158720,39.0,0.0,1040,0,0,38.95184304951294,50.0,18.0,17.915143899850808,21.0,47.0,7.0,18.571428571428573,102.88
1078,19697893,2014-03-01,34,1158720,105.0,0.0,1040,0,0,39.074154451273095,4.0,4.0,35.88407260424392,39.0,21.0,14.0,33.0,102.88
1080,19699066,2014-03-01,35,1158720,128.0,0.0,1040,0,0,39.23852754840568,4.0,45.0,47.80765031426887,105.0,39.0,4.0,50.71428571428572,102.88
1082,19700402,2014-03-01,36,1158720,75.0,0.0,1040,0,0,39.30450812488464,4.0,43.0,43.590628088418754,128.0,105.0,12.0,60.85714285714285,102.88
1084,19724427,2014-03-01,51,1158720,5.0,0.0,1040,0,0,39.24133223515188,11.0,56.0,44.77722635447605,75.0,128.0,46.0,60.0,102.88
1086,19753054,2014-03-02,24,1158720,4.0,0.0,1040,1,1,39.1765503744255,47.0,4.0,49.55276168364559,5.0,75.0,20.0,53.85714285714285,102.88
1088,19755889,2014-03-02,26,1158720,2.0,0.0,1040,1,1,39.10833652052747,21.0,8.0,52.10703270330063,4.0,5.0,54.0,51.142857142857146,102.88
1090,19757264,2014-03-02,27,1158720,9.0,0.0,1040,1,1,39.053193047046655,39.0,1.0,54.453125320249896,2.0,4.0,8.0,46.85714285714285,102.88
1092,19758764,2014-03-02,28,1158720,830.0,0.0,1040,1,1,40.499165271823536,105.0,9.0,303.48907566437884,9.0,2.0,12.0,150.42857142857142,102.88
1094,19759815,2014-03-02,30,1158720,23.0,0.0,1040,1,1,40.46723248848079,128.0,40.0,307.3525972683801,830.0,9.0,8.0,135.42857142857142,102.88
1096,19761998,2014-03-02,32,1158720,23.0,0.0,1040,1,1,40.435416035860605,75.0,12.0,309.6761749526969,23.0,830.0,7.0,128.0,102.88
1098,19764214,2014-03-02,34,1158720,98.0,0.0,1040,1,1,40.540078915795405,5.0,27.0,305.4863413671792,23.0,23.0,117.0,141.28571428571428,102.88
1100,19765325,2014-03-02,35,1158720,66.0,0.0,1040,1,1,40.586285669124265,4.0,109.0,301.71809611591,98.0,23.0,30.0,150.14285714285714,102.88
1102,19766624,2014-03-02,36,1158720,41.0,0.0,1040,1,1,40.587035151607736,2.0,36.0,298.87328099921893,66.0,98.0,81.0,155.71428571428572,102.88
1104,19788954,2014-03-02,51,1158720,3.0,0.0,1040,1,1,40.51906582945293,9.0,34.0,299.372359318307,41.0,66.0,67.0,154.85714285714286,102.88
1107,19821260,2014-03-03,27,1158720,15.0,0.0,1040,0,1,40.4730025337319,830.0,7.0,33.155477892585125,3.0,41.0,33.0,38.42857142857143,105.34
1109,19822644,2014-03-03,28,1158720,41.0,0.0,1040,0,1,40.47395207871617,23.0,5.0,32.449961479175705,15.0,3.0,7.0,41.0,105.34
1111,19823603,2014-03-03,30,1158720,46.0,0.0,1040,0,1,40.48389101382639,23.0,3.0,31.473344731239106,41.0,15.0,4.0,44.285714285714285,105.34
1113,19825565,2014-03-03,32,1158720,7.0,0.0,1040,0,1,40.42377630823604,98.0,15.0,23.32891114557388,46.0,41.0,10.0,31.285714285714285,105.34
1115,19827565,2014-03-03,34,1158720,72.0,0.0,1040,0,1,40.4803645227374,66.0,9.0,24.875882372480973,7.0,46.0,10.0,32.142857142857146,105.34
1117,19828601,2014-03-03,35,1158720,35.0,0.0,1040,0,1,40.47056065060371,41.0,15.0,24.621902754216237,72.0,7.0,13.0,31.285714285714285,105.34
1119,19829745,2014-03-03,36,1158720,41.0,0.0,1040,0,1,40.47150607801334,3.0,149.0,21.31286220192121,35.0,72.0,26.0,36.71428571428572,105.34
1121,19851683,2014-03-03,51,1158720,2.0,0.0,1040,0,1,40.40292941833774,15.0,25.0,23.926474677147414,41.0,35.0,10.0,34.857142857142854,105.34
1123,19881002,2014-03-04,24,1158720,5.0,0.0,1040,0,1,40.339934882006176,41.0,50.0,26.15157283806745,2.0,41.0,146.0,29.714285714285715,103.64
1125,19883552,2014-03-04,26,1158720,3.0,0.0,1040,0,1,40.27361172946265,46.0,4.0,26.73235955951199,5.0,2.0,65.0,23.571428571428573,103.64
1127,19884919,2014-03-04,27,1158720,11.0,0.0,1040,0,1,40.22170816256644,7.0,4.0,26.359239818505927,3.0,5.0,65.0,24.142857142857142,103.64
1129,19886435,2014-03-04,28,1158720,50.0,0.0,1040,0,1,40.239014873783134,72.0,4.0,20.322401432901184,11.0,3.0,6.0,21.0,103.64
1130,19887476,2014-03-04,30,1158720,12.0,0.0,1040,0,1,40.18912262135596,35.0,11.0,19.52531933767228,50.0,11.0,5.0,17.714285714285715,103.64
1132,19889537,2014-03-04,32,1158720,27.0,0.0,1040,0,1,40.165861382164856,41.0,47.0,17.336995950031596,12.0,50.0,8.0,15.714285714285714,103.64
1134,19891524,2014-03-04,34,1158720,27.0,0.0,1040,0,1,40.14268204874555,2.0,21.0,16.600344230509574,27.0,12.0,9.0,19.285714285714285,103.64
1136,19892465,2014-03-04,35,1158720,24.0,0.0,1040,0,1,40.11431178152456,5.0,39.0,15.38397434561859,27.0,27.0,44.0,22.0,103.64
1138,19893585,2014-03-04,36,1158720,33.0,0.0,1040,0,1,40.10183053278504,3.0,105.0,13.237752650585376,24.0,27.0,15.0,26.285714285714285,103.64
1139,19915852,2014-03-04,51,1158720,4.0,0.0,1040,0,1,40.03860491013568,11.0,128.0,14.761597539045246,33.0,24.0,19.0,25.285714285714285,103.64
1141,19945865,2014-03-05,24,1158720,9.0,0.0,1040,0,0,39.98434161483824,50.0,75.0,10.967484410095972,4.0,33.0,160.0,19.428571428571427,101.75
1144,19949837,2014-03-05,27,1158720,12.0,0.0,1040,0,0,39.93550332231671,12.0,5.0,10.967484410095972,9.0,4.0,53.0,19.428571428571427,101.75
1145,19951251,2014-03-05,28,1158720,141.0,0.0,1040,0,0,40.11157387401999,27.0,4.0,47.58751336822943,12.0,9.0,69.0,35.714285714285715,101.75
1147,19952280,2014-03-05,30,1158720,4.0,0.0,1040,0,0,40.048771136847776,27.0,2.0,49.060700983092026,141.0,12.0,11.0,32.42857142857143,101.75
1149,19954389,2014-03-05,32,1158720,25.0,0.0,1040,0,0,40.02264479806853,24.0,9.0,49.03351623416069,4.0,141.0,7.0,32.57142857142857,101.75
1151,19956592,2014-03-05,34,1158720,77.0,0.0,1040,0,0,40.086730335680194,33.0,830.0,51.83765867728638,25.0,4.0,1.0,38.85714285714285,101.75
1153,19957590,2014-03-05,35,1158720,51.0,0.0,1040,0,0,40.10561142506483,4.0,23.0,49.56429206211903,77.0,25.0,7.0,45.57142857142857,101.75
1155,19958740,2014-03-05,36,1158720,159.0,0.0,1040,0,0,40.31095579220634,9.0,23.0,61.98655768255989,51.0,77.0,29.0,67.0,101.75
1157,19981570,2014-03-05,51,1158720,2.0,0.0,1040,0,0,40.244902420150815,12.0,98.0,63.56061973386015,159.0,51.0,53.0,65.57142857142857,101.75
1159,20011201,2014-03-06,24,1158720,9.0,0.0,1040,0,0,40.19112461908343,141.0,66.0,56.65896306179705,2.0,159.0,18.0,46.71428571428572,101.82
1161,20013710,2014-03-06,26,1158720,5.0,0.0,1040,0,0,40.130658769222464,4.0,41.0,56.53443956689449,9.0,2.0,91.0,46.85714285714285,101.82
1163,20014947,2014-03-06,27,1158720,5.0,0.0,1040,0,0,40.07040034937817,25.0,3.0,58.30094338859353,5.0,9.0,42.0,44.0,101.82
1165,20016303,2014-03-06,28,1158720,51.0,0.0,1040,0,0,40.08911541727307,77.0,15.0,56.65307960359627,5.0,5.0,42.0,40.285714285714285,101.82
1167,20017332,2014-03-06,30,1158720,19.0,0.0,1040,0,0,40.05306564732901,51.0,41.0,56.93479980268144,51.0,5.0,3.0,35.714285714285715,101.82
1169,20019548,2014-03-06,32,1158720,13.0,0.0,1040,0,0,40.00690000629262,159.0,46.0,16.935451686019654,19.0,51.0,5.0,14.857142857142858,101.82
1171,20021811,2014-03-06,34,1158720,65.0,0.0,1040,0,0,40.04947768941648,2.0,7.0,24.16215064536904,13.0,19.0,4.0,23.857142857142858,101.82
1173,20022793,2014-03-06,35,1158720,139.0,0.0,1040,0,0,40.21776089062495,9.0,72.0,48.52098220652279,65.0,13.0,32.0,42.42857142857143,101.82
1175,20023949,2014-03-06,36,1158720,281.0,0.0,1040,0,0,40.626559259231705,5.0,35.0,98.9603095040777,139.0,65.0,24.0,81.85714285714286,101.82
1177,20046341,2014-03-06,51,1158720,4.0,0.0,1040,0,0,40.564480345233,5.0,41.0,99.09038682891877,281.0,139.0,12.0,81.71428571428571,101.82
1179,20075523,2014-03-07,24,1158720,12.0,0.0,1040,0,0,40.51614789118016,51.0,2.0,102.15417852675525,4.0,281.0,114.0,76.14285714285714,102.82
1181,20078098,2014-03-07,26,1158720,59.0,0.0,1040,0,0,40.54737061433695,19.0,5.0,99.5095113903332,12.0,4.0,47.0,81.85714285714286,102.82
1183,20079343,2014-03-07,27,1158720,9.0,0.0,1040,0,0,40.49417100115931,13.0,3.0,99.9811887068667,59.0,12.0,33.0,81.28571428571429,102.82
1185,20080678,2014-03-07,28,1158720,280.0,0.0,1040,0,0,40.897379467487326,65.0,11.0,124.22828448733672,9.0,59.0,4.0,112.0,102.82
1186,20081665,2014-03-07,30,1158720,9.0,0.0,1040,0,0,40.8437704263655,139.0,50.0,129.13927512942132,280.0,9.0,6.0,93.42857142857144,102.82
1188,20083785,2014-03-07,32,1158720,21.0,0.0,1040,0,0,40.81047550954274,281.0,12.0,100.38876810632132,9.0,280.0,28.0,56.285714285714285,102.82
1190,20085954,2014-03-07,34,1158720,121.0,0.0,1040,0,0,40.94479632108455,4.0,27.0,99.97166265164007,21.0,9.0,7.0,73.0,102.82
1192,20086879,2014-03-07,35,1158720,19.0,0.0,1040,0,0,40.90809933727002,12.0,27.0,99.29249719893238,121.0,21.0,95.0,74.0,102.82
1194,20087967,2014-03-07,36,1158720,33.0,0.0,1040,0,0,40.894897168092605,59.0,24.0,100.42694572957708,19.0,121.0,18.0,70.28571428571429,102.82
1196,20110345,2014-03-07,51,1158720,1.0,0.0,1040,0,0,40.82840567281245,9.0,33.0,101.28249037786765,33.0,19.0,4.0,69.14285714285714,102.82
1198,20140890,2014-03-08,24,1158720,15.0,0.0,1040,0,0,40.78542995621876,280.0,4.0,40.799159655211234,1.0,33.0,45.0,31.285714285714285,102.82
1200,20143547,2014-03-08,26,1158720,4.0,0.0,1040,0,0,40.724324590842976,9.0,9.0,41.29510520976671,15.0,1.0,43.0,30.571428571428573,102.82
1202,20144876,2014-03-08,27,1158720,9.0,0.0,1040,0,0,40.67171377062599,21.0,12.0,42.00170064584105,4.0,15.0,56.0,28.857142857142858,102.82
1204,20146353,2014-03-08,28,1158720,27.0,0.0,1040,0,0,40.64907848292628,121.0,141.0,11.801936887041029,9.0,4.0,4.0,15.428571428571429,102.82
1206,20147402,2014-03-08,30,1158720,20.0,0.0,1040,0,0,40.61494777469004,19.0,4.0,11.858290248557465,27.0,9.0,8.0,15.571428571428571,102.82
1208,20149610,2014-03-08,32,1158720,14.0,0.0,1040,0,0,40.57102871895623,33.0,25.0,9.04486173523448,20.0,27.0,1.0,12.857142857142858,102.82
1210,20151820,2014-03-08,34,1158720,209.0,0.0,1040,0,0,40.8485064311161,1.0,77.0,73.75829251199964,14.0,20.0,9.0,42.57142857142857,102.82
1212,20152807,2014-03-08,35,1158720,54.0,0.0,1040,0,0,40.87013717711756,15.0,51.0,72.7952117734597,209.0,14.0,40.0,48.142857142857146,102.82
1214,20153941,2014-03-08,36,1158720,67.0,0.0,1040,0,0,40.913043355808654,4.0,159.0,70.27903568734311,54.0,209.0,12.0,57.142857142857146,102.82
1217,20207620,2014-03-09,24,1158720,5.0,0.0,1040,0,0,40.85416951424176,9.0,2.0,70.75039962868787,67.0,54.0,27.0,56.57142857142857,102.82
1220,20211508,2014-03-09,27,1158720,12.0,0.0,1040,0,0,40.80694501421845,27.0,9.0,72.01124250850722,5.0,67.0,109.0,54.42857142857143,102.82
1222,20213068,2014-03-09,28,1158720,29.0,0.0,1040,0,0,40.787652620404366,20.0,5.0,71.37159632448157,12.0,5.0,36.0,55.71428571428572,102.82
1224,20214170,2014-03-09,30,1158720,7.0,0.0,1040,0,0,40.732534100632094,14.0,5.0,72.09880786280786,29.0,12.0,34.0,54.71428571428572,102.82
1226,20216417,2014-03-09,32,1158720,10.0,0.0,1040,0,0,40.68248111349751,209.0,51.0,24.924648347330415,7.0,29.0,7.0,26.285714285714285,102.82
1228,20218655,2014-03-09,34,1158720,92.0,0.0,1040,0,0,40.76592423363817,54.0,19.0,34.33032811627956,10.0,7.0,5.0,31.714285714285715,102.82
1230,20219636,2014-03-09,35,1158720,55.0,0.0,1040,0,0,40.78903149949265,67.0,13.0,32.52691193458098,92.0,10.0,3.0,30.0,102.82
1232,20220743,2014-03-09,36,1158720,80.0,0.0,1040,0,0,40.85258250192459,5.0,65.0,35.164917582320825,55.0,92.0,15.0,40.71428571428572,102.82
1234,20244137,2014-03-09,51,1158720,4.0,0.0,1040,0,0,40.79295049140368,12.0,139.0,36.363246751159366,80.0,55.0,9.0,39.57142857142857,102.82
1236,20273201,2014-03-10,24,1158720,29.0,0.0,1040,0,0,40.773898875100926,29.0,281.0,36.363246751159366,4.0,80.0,15.0,39.57142857142857,101.39
1238,20275581,2014-03-10,26,1158720,3.0,0.0,1040,0,0,40.71297323175399,7.0,4.0,36.98648401781369,29.0,4.0,149.0,39.0,101.39
1240,20276834,2014-03-10,27,1158720,12.0,0.0,1040,0,0,40.666736559883205,10.0,12.0,36.73197646789624,3.0,29.0,25.0,39.285714285714285,101.39
1242,20278167,2014-03-10,28,1158720,61.0,0.0,1040,0,0,40.6994266940313,92.0,59.0,30.68891532474732,12.0,3.0,50.0,34.857142857142854,101.39
1244,20279172,2014-03-10,30,1158720,17.0,0.0,1040,0,0,40.66138588071826,55.0,9.0,29.88230882901064,61.0,12.0,4.0,29.428571428571427,101.39
1246,20281227,2014-03-10,32,1158720,26.0,0.0,1040,0,0,40.63789007001198,80.0,280.0,19.98094330200854,17.0,61.0,4.0,21.714285714285715,101.39
1248,20283395,2014-03-10,34,1158720,69.0,0.0,1040,0,0,40.68326944589995,4.0,9.0,24.87971060924918,26.0,17.0,4.0,31.0,101.39
1250,20284297,2014-03-10,35,1158720,29.0,0.0,1040,0,0,40.66460607617807,29.0,21.0,24.87971060924918,69.0,26.0,11.0,31.0,101.39
1252,20285345,2014-03-10,36,1158720,24.0,0.0,1040,0,0,40.63802775707731,3.0,121.0,22.0454076850483,29.0,69.0,47.0,34.0,101.39
1255,20335690,2014-03-11,24,1158720,6.0,0.0,1040,0,0,40.58287166192272,12.0,19.0,23.13315493275493,24.0,29.0,21.0,33.142857142857146,100.29
1257,20338027,2014-03-11,26,1158720,4.0,0.0,1040,0,0,40.52471129362078,61.0,33.0,21.679483388678463,6.0,24.0,39.0,25.0,100.29
1259,20339267,2014-03-11,27,1158720,6.0,0.0,1040,0,0,40.46991016458329,17.0,1.0,22.72925532477984,4.0,6.0,105.0,23.428571428571427,100.29
1261,20340626,2014-03-11,28,1158720,32.0,0.0,1040,0,0,40.456487169076816,26.0,15.0,22.95440615447821,6.0,4.0,128.0,24.285714285714285,100.29
1263,20341597,2014-03-11,30,1158720,12.0,0.0,1040,0,0,40.411461081783976,69.0,4.0,11.89437642233399,32.0,6.0,75.0,16.142857142857142,100.29
1265,20343645,2014-03-11,32,1158720,21.0,0.0,1040,0,0,40.380795266488896,29.0,9.0,10.78579312490822,12.0,32.0,5.0,15.0,100.29
1267,20345812,2014-03-11,34,1158720,64.0,0.0,1040,0,0,40.418049532630086,24.0,27.0,21.561650259308696,21.0,12.0,4.0,20.714285714285715,100.29
1269,20346724,2014-03-11,35,1158720,21.0,0.0,1040,0,0,40.38746992706689,6.0,20.0,20.57853713158872,64.0,21.0,2.0,22.857142857142858,100.29
1271,20347813,2014-03-11,36,1158720,34.0,0.0,1040,0,0,40.37742673535766,4.0,14.0,19.065051546643563,21.0,64.0,9.0,27.142857142857142,100.29
1273,20369334,2014-03-11,51,1158720,9.0,0.0,1040,0,0,40.32816860861456,6.0,209.0,18.536964358250067,34.0,21.0,830.0,27.571428571428573,100.29
1275,20397834,2014-03-12,24,1158720,3.0,0.0,1040,0,0,40.26966050734713,32.0,54.0,20.51712409068011,9.0,34.0,23.0,23.428571428571427,98.29
1277,20400334,2014-03-12,26,1158720,2.0,0.0,1040,0,0,40.20977058480042,12.0,67.0,21.756225162773948,3.0,9.0,23.0,22.0,98.29
1279,20401592,2014-03-12,27,1158720,9.0,0.0,1040,0,0,40.16100531826167,21.0,5.0,22.31377964184344,2.0,3.0,98.0,20.285714285714285,98.29
1281,20402934,2014-03-12,28,1158720,4.0,0.0,1040,0,0,40.10459189342819,64.0,12.0,11.743285822321855,9.0,2.0,66.0,11.714285714285714,98.29
1283,20403869,2014-03-12,30,1158720,2.0,0.0,1040,0,0,40.045238946553695,21.0,29.0,11.430952132987432,4.0,9.0,41.0,9.0,98.29
1285,20405829,2014-03-12,32,1158720,7.0,0.0,1040,0,0,39.99384666203339,34.0,7.0,3.1320159337887405,2.0,4.0,3.0,5.142857142857143,98.29
1287,20407909,2014-03-12,34,1158720,86.0,0.0,1040,0,0,40.06528478833459,9.0,10.0,30.91616929390684,7.0,2.0,15.0,16.142857142857142,98.29
1289,20408808,2014-03-12,35,1158720,26.0,0.0,1040,0,0,40.043478145251896,3.0,92.0,30.506049361053496,86.0,7.0,41.0,19.428571428571427,98.29
1291,20409861,2014-03-12,36,1158720,31.0,0.0,1040,0,0,40.02947895307658,2.0,55.0,29.703294670552957,26.0,86.0,46.0,23.571428571428573,98.29
1293,20431601,2014-03-12,51,1158720,1.0,0.0,1040,0,0,39.96915518344277,9.0,80.0,30.50058547447408,31.0,26.0,7.0,22.428571428571427,98.29
1295,20459608,2014-03-13,24,1158720,7.0,0.0,1040,0,0,39.9182768575424,4.0,4.0,30.21825370769864,1.0,31.0,72.0,22.857142857142858,98.57
1297,20462056,2014-03-13,26,1158720,9.0,0.0,1040,0,0,39.87063698565096,2.0,29.0,29.52077557375781,7.0,1.0,35.0,23.857142857142858,98.57
1299,20463254,2014-03-13,27,1158720,4.0,0.0,1040,0,0,39.815451390288416,7.0,3.0,29.82648232056594,9.0,7.0,41.0,23.428571428571427,98.57
1301,20464568,2014-03-13,28,1158720,23.0,0.0,1040,0,0,39.789621203821,86.0,12.0,11.942321701370783,4.0,9.0,2.0,14.428571428571429,98.57
1303,20465560,2014-03-13,30,1158720,15.0,0.0,1040,0,0,39.7516003124041,26.0,61.0,10.838643387259046,23.0,4.0,5.0,12.857142857142858,98.57
1305,20467684,2014-03-13,32,1158720,18.0,0.0,1040,0,0,39.71829005158878,31.0,17.0,7.937253933192734,15.0,23.0,3.0,11.0,98.57
1307,20469808,2014-03-13,34,1158720,22.0,0.0,1040,0,0,39.69119786496555,1.0,26.0,7.483314773546808,18.0,15.0,11.0,14.0,98.57
1309,20470742,2014-03-13,35,1158720,14.0,0.0,1040,0,0,39.65197466211828,7.0,69.0,6.831300510638564,22.0,18.0,50.0,15.0,98.57
1311,20471782,2014-03-13,36,1158720,28.0,0.0,1040,0,0,39.63421250562115,9.0,29.0,7.761320457118082,14.0,22.0,12.0,17.714285714285715,98.57
1313,20521522,2014-03-14,24,1158720,4.0,0.0,1040,0,0,39.57997473925034,4.0,24.0,7.761320457118082,28.0,14.0,27.0,17.714285714285715,99.23
1315,20524139,2014-03-14,26,1158720,16.0,0.0,1040,0,0,39.544138911379136,23.0,6.0,7.409774753981809,4.0,28.0,27.0,16.714285714285715,99.23
1317,20525395,2014-03-14,27,1158720,12.0,0.0,1040,0,0,39.50234203897947,15.0,4.0,7.609517849689698,16.0,4.0,24.0,16.285714285714285,99.23
1319,20526739,2014-03-14,28,1158720,12.0,0.0,1040,0,0,39.4606718237689,18.0,6.0,7.72133716522156,12.0,16.0,33.0,15.428571428571429,99.23
1321,20527702,2014-03-14,30,1158720,13.0,0.0,1040,0,0,39.42064055020798,22.0,32.0,7.1746909672943,12.0,12.0,4.0,14.142857142857142,99.23
1322,20529777,2014-03-14,32,1158720,3.0,0.0,1040,0,0,39.36562447686929,14.0,12.0,8.323804075403146,13.0,12.0,9.0,12.571428571428571,99.23
1324,20531938,2014-03-14,34,1158720,46.0,0.0,1040,0,0,39.37563107645169,28.0,21.0,14.42715693207921,3.0,13.0,12.0,15.142857142857142,99.23
1326,20532878,2014-03-14,35,1158720,70.0,0.0,1040,0,0,39.421752113987154,4.0,64.0,24.192678939830117,46.0,3.0,141.0,24.571428571428573,99.23
1328,20533947,2014-03-14,36,1158720,26.0,0.0,1040,0,0,39.40156902810146,16.0,21.0,23.895606290696737,70.0,46.0,4.0,26.0,99.23
1330,20555802,2014-03-14,51,1158720,1.0,0.0,1040,0,0,39.34390901454575,12.0,34.0,25.29069092806744,26.0,70.0,25.0,24.428571428571427,99.23
1332,20586086,2014-03-15,24,1158720,11.0,0.0,1040,0,0,39.30141439833204,12.0,9.0,25.37527855817049,1.0,26.0,77.0,24.285714285714285,99.23
1334,20588902,2014-03-15,26,1158720,36.0,0.0,1040,0,0,39.29647216120879,13.0,3.0,25.15854488940818,11.0,1.0,51.0,27.571428571428573,99.23
1336,20590270,2014-03-15,27,1158720,3.0,0.0,1040,0,0,39.242217344824326,3.0,2.0,25.15854488940818,36.0,11.0,159.0,27.571428571428573,99.23
1338,20591744,2014-03-15,28,1158720,26.0,0.0,1040,0,0,39.22245284132458,46.0,9.0,23.81676080490545,3.0,36.0,2.0,24.714285714285715,99.23
1340,20592835,2014-03-15,30,1158720,11.0,0.0,1040,0,0,39.18039255393066,70.0,4.0,13.187295473475448,26.0,3.0,9.0,16.285714285714285,99.23
1342,20595063,2014-03-15,32,1158720,12.0,0.0,1040,0,0,39.1399455412016,26.0,2.0,12.512850537404036,11.0,26.0,5.0,14.285714285714286,99.23
1344,20597341,2014-03-15,34,1158720,122.0,0.0,1040,0,0,39.263065978733245,1.0,7.0,41.379774217432605,12.0,11.0,5.0,31.571428571428573,99.23
1346,20598377,2014-03-15,35,1158720,80.0,0.0,1040,0,0,39.32350653366094,11.0,86.0,43.80965320891848,122.0,12.0,51.0,41.42857142857143,99.23
1348,20599573,2014-03-15,36,1158720,37.0,0.0,1040,0,0,39.32006430175922,36.0,26.0,43.79062739467242,80.0,122.0,19.0,41.57142857142857,99.23
1350,20622814,2014-03-15,51,1158720,8.0,0.0,1040,0,0,39.27373284569153,3.0,31.0,43.09181780691956,37.0,80.0,13.0,42.285714285714285,99.23
1352,20653297,2014-03-16,24,1158720,9.0,0.0,1040,0,0,39.22901536733748,26.0,1.0,44.61475305855875,8.0,37.0,65.0,39.85714285714285,99.23
1354,20655881,2014-03-16,26,1158720,2.0,0.0,1040,0,0,39.174105315173264,11.0,7.0,45.70141187774219,9.0,8.0,139.0,38.57142857142857,99.23
1356,20657329,2014-03-16,27,1158720,17.0,0.0,1040,0,0,39.14144831176358,12.0,9.0,45.253781741471606,2.0,9.0,281.0,39.285714285714285,99.23
1358,20658908,2014-03-16,28,1158720,33.0,0.0,1040,0,0,39.13241677012864,122.0,4.0,26.937317008548447,17.0,2.0,4.0,26.571428571428573,99.23
1360,20660019,2014-03-16,30,1158720,36.0,0.0,1040,0,0,39.12781703918865,80.0,23.0,14.784161409136932,33.0,17.0,12.0,20.285714285714285,99.23
1362,20662270,2014-03-16,32,1158720,10.0,0.0,1040,0,0,39.08510763004029,37.0,15.0,13.12576528381104,36.0,33.0,59.0,16.428571428571427,99.23
1364,20664530,2014-03-16,34,1158720,138.0,0.0,1040,0,0,39.22993177699483,8.0,18.0,47.13102304568955,10.0,36.0,9.0,35.0,99.23
1366,20665549,2014-03-16,35,1158720,30.0,0.0,1040,0,0,39.216437724689285,9.0,22.0,45.85120863546914,138.0,10.0,280.0,38.0,99.23
1368,20666699,2014-03-16,36,1158720,37.0,0.0,1040,0,0,39.21320204917879,2.0,14.0,43.096790290383815,30.0,138.0,9.0,43.0,99.23
